"type","Rank_metric","Feature_set","ES","NES","p_value","Position_at_max","FDR_q_value","Leading_edge","minusLogP","minusLogFDR","sig"
"WU-536","Chr8","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",0.42778,0.771,0.741,758,1,"NAMPT",0.130181792020672,0,FALSE
"WU-536","Chr8","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.56832,1.02,0.445,1172,0.935,"HSP90B1, HSP90AB1, ERBIN, HSP90AA1, MAPK10, MAPK8",0.351639989019068,0.0291883891274822,FALSE
"WU-536","Chr8","KEGG_NON_SMALL_CELL_LUNG_CANCER",0.62945,1.11,0.362,950,0.929,"PIK3CA, EGFR, AKT3, CCND1, CDK6, E2F3, CDK4, RAF1, BRAF, PDPK1",0.441291429466834,0.0319842860063582,FALSE
"WU-536","Chr8","KEGG_NOTCH_SIGNALING_PATHWAY",0.44778,0.793,0.722,552,0.99,"CREBBP, HDAC2, NOTCH2",0.141462802430361,0.00436480540245009,FALSE
"WU-536","Chr8","KEGG_NUCLEOTIDE_EXCISION_REPAIR",0.31934,0.577,0.898,2295,1,"POLE, ERCC3, RAD23B, CUL4B, RFC4, CCNH, ERCC6",0.0467236633326956,0,FALSE
"WU-536","Chr8","KEGG_N_GLYCAN_BIOSYNTHESIS",0.37243,0.665,0.836,1168,1,"STT3A, GANAB, RPN1, RPN2, B4GALT2, MAN2A1",0.0777937225609836,0,FALSE
"WU-536","Chr8","KEGG_OLFACTORY_TRANSDUCTION",0.33683,0.595,0.902,1051,1,"CALM2, CALM1",0.0447934624580583,0,FALSE
"WU-536","Chr8","KEGG_ONE_CARBON_POOL_BY_FOLATE",-0.25552,-0.863,0.548,1643,0.676,"MTR, ATIC, ALDH1L1, DHFR, GART, MTHFD1, MTHFD2, MTHFR, TYMS",0.261219441515631,0.170053304058364,FALSE
"WU-536","Chr8","KEGG_OOCYTE_MEIOSIS",0.61545,1.09,0.365,1421,0.919,"PPP1CC, YWHAE, PPP3R1, PPP3CB, ADCY9, CDC27, CUL1, ANAPC5, ITPR1, YWHAQ, CALM2, PPP2CA, SMC1A, CALM1, FBXW11, PPP2R1A, YWHAG, YWHAZ, ADCY8, BTRC",0.437707135543525,0.0366844886138887,FALSE
"WU-536","Chr8","KEGG_OTHER_GLYCAN_DEGRADATION",0.47202,0.857,0.64,2385,0.946,"MAN2B1, HEXA, MAN2C1, FUCA2, GLB1",0.193820026016113,0.0241088635982073,FALSE
"WU-536","Chr8","KEGG_OXIDATIVE_PHOSPHORYLATION",0.42463,0.768,0.731,2166,0.999,"MT-CO1, MT-CO3, MT-ND4, MT-CO2, MT-ATP6, MT-ND5, ATP5MC3, ATP5MG, ATP6V1C1, MT-CYB, MT-ND2, MT-ND3, NDUFB7, NDUFS1, ATP5F1B, ATP5PB, ATP6V1B2, ATP6V1E1, COX6A1, COX7C, COX8A",0.13608262304214,0.000434511774017692,FALSE
"WU-536","Chr8","KEGG_O_GLYCAN_BIOSYNTHESIS",0.46549,0.813,0.699,2370,0.969,"GALNT10, B4GALT5, GALNT1, GALNT2",0.155522824254319,0.0136762229492347,FALSE
"WU-536","Chr8","KEGG_P53_SIGNALING_PATHWAY",0.64312,1.16,0.294,713,0.992,"PTEN, THBS1, CDKN1A, CCND1, CDK6, MDM4, CDK4",0.531652669587843,0.00348832784582135,FALSE
"WU-536","Chr8","KEGG_PANCREATIC_CANCER",0.65,1.15,0.329,1299,0.942,"CDC42, PIK3CA, EGFR, AKT3, CCND1, CDK6, E2F3, CDK4, RAF1, TGFBR1, BRAF, RAC1, MAPK10, MAPK8, SMAD3, SMAD4, TGFB2",0.482804102050026,0.0259490972071227,FALSE
"WU-536","Chr8","KEGG_PARKINSONS_DISEASE",0.41748,0.738,0.79,2166,0.995,"MT-CO1, MT-CO3, MT-ND4, UBB, SLC25A6, MT-CO2, MT-ATP6, MT-ND5, UBE2L3, ATP5MC3, MT-CYB, MT-ND2, MT-ND3, NDUFB7, NDUFS1, SNCAIP, UCHL1, APAF1, ATP5F1B, ATP5PB, COX6A1, COX7C, COX8A",0.102372908709559,0.00217691925427455,FALSE
"WU-536","Chr8","KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION",0.73599,1.3,0.188,899,1,"CDC42, ACTB, TUBA1B, ACTG1, TUBB, RHOA, ITGB1, ARPC2, NCL, YWHAQ, TUBA1A, CTNNB1, ABL1, EZR, FYN",0.72584215073632,0,FALSE
"WU-536","Chr8","KEGG_PATHWAYS_IN_CANCER",0.67113,1.2,0.268,961,1,"FN1, PTEN, CDC42, CRK, PIK3CA, MECOM, COL4A2, CREBBP, APC, HSP90B1, COL4A1, LAMB1, EGFR, FGFR1, HIF1A, HSP90AB1, LAMC1, FZD1, AKT3, RHOA, FZD4, HDAC2, ITGB1, CDKN1A, HGF, CCND1, CDK6, E2F3, LAMA2, GLI3, LAMA4, PTK2, TCF7L2, CDK4, CTNNB1, HSP90AA1, RAF1, TGFBR1, TPR, ABL1, BRAF, CTNNA1, LAMB2, MDM2, PIAS1, RAC1",0.571865205971211,0,FALSE
"WU-536","Chr8","KEGG_PENTOSE_PHOSPHATE_PATHWAY",0.53996,0.957,0.534,622,0.893,"ALDOA, GPI",0.272458742971444,0.0491485411114536,FALSE
"WU-536","Chr8","KEGG_PEROXISOME",0.19485,0.346,0.994,1360,0.993,"ACSL4, ACAA1, ACSL3",0.00261361560268669,0.00305075150461883,FALSE
"WU-536","Chr8","KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM",0.64096,1.15,0.328,740,0.942,"PTEN, PIK3CA, PIP4K2B, ITPR1, CALM2, INPPL1",0.484126156288321,0.0259490972071227,FALSE
"WU-536","Chr8","KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM",0.40407,0.709,0.804,618,1,"FTH1",0.0947439512515487,0,FALSE
"WU-536","Chr8","KEGG_PPAR_SIGNALING_PATHWAY",0.50874,0.906,0.588,1758,0.939,"UBC, ACSL4, FADS2, GK, PDPK1, ACAA1, ACSL3, DBI, RXRA",0.230622673923862,0.0273344077338891,FALSE
"WU-536","Chr8","KEGG_PRIMARY_IMMUNODEFICIENCY",-0.56226,-1.81,0.0192,3617,0.281,"CD4, IKBKG, JAK3, PTPRC, RFX5, UNG",1.71669877129645,0.55129368009492,FALSE
"WU-536","Chr8","KEGG_PRION_DISEASES",0.53507,0.96,0.544,1138,0.909,"NCAM1, LAMC1, FYN, HSPA5",0.26440110030182,0.0414361167780325,FALSE
"WU-536","Chr8","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION",0.5443,0.964,0.529,1172,0.934,"PIK3CA, HSP90AB1, ADCY9, CDC27, AKT3, ANAPC5, HSP90AA1, RAF1, BRAF, MAPK10, MAPK8",0.276544327964814,0.0296531237699066,FALSE
"WU-536","Chr8","KEGG_PROPANOATE_METABOLISM",0.27041,0.486,0.951,3344,1,"LDHA, ACSS3, ALDH7A1, ECHS1, LDHB, PCCB, ACSS1, ALDH9A1",0.0218194830625861,0,FALSE
"WU-536","Chr8","KEGG_PROSTATE_CANCER",0.70024,1.26,0.228,950,1,"PTEN, PIK3CA, CREBBP, HSP90B1, EGFR, FGFR1, HSP90AB1, AKT3, CDKN1A, CCND1, E2F3, ATF4, TCF7L2, CTNNB1, HSP90AA1, RAF1, BRAF, CREB1, MDM2, PDPK1",0.642065152999546,0,FALSE
"WU-536","Chr8","KEGG_PROTEASOME",0.51481,0.931,0.548,778,0.923,"PSMD14, PSMD2, PSMB4, PSMA6, PSMD1",0.261219441515631,0.0347982989740879,FALSE
"WU-536","Chr8","KEGG_PROTEIN_EXPORT",0.30403,0.542,0.923,2980,1,"HSPA5, SEC61A1, SRP9, SRPRA, SEC11A, SEC62, SRP68, SRP72",0.0347982989740879,0,FALSE
"WU-536","Chr8","KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION",0.68666,1.22,0.257,130,1,"GLUD1",0.590066876668705,0,FALSE
"WU-536","Chr8","KEGG_PURINE_METABOLISM",0.28489,0.502,0.947,2775,1,"ADCY9, PKM, GMPS, POLE, PAPSS1, ENTPD4, NME2, PDE10A, PDE4D, ADCY8, AMPD2, POLA1, POLA2, ADSL, ATIC, CANT1, NME4, NPR2, PAICS, PDE3A, PDE4B, PFAS, POLR1B, POLR1D, POLR2B, POLR2I, PRIM2",0.0236500209967266,0,FALSE
"WU-536","Chr8","KEGG_PYRIMIDINE_METABOLISM",0.22336,0.4,0.984,3049,1,"POLE, ENTPD4, NME2, DCTD, POLA1, POLA2, CANT1, CMPK1, DTYMK, NME4, POLR1B, POLR1D, POLR2B, POLR2I, PRIM2, RRM2, TK1",0.00700490156865849,0,FALSE
"WU-536","Chr8","KEGG_PYRUVATE_METABOLISM",0.3131,0.566,0.917,2515,1,"PKM, LDHA, ALDH7A1, GRHPR, LDHB",0.0376306643299789,0,FALSE
"WU-536","Chr8","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON",0.69797,1.24,0.229,1015,1,"FN1, PPP1CC, PFN1, CDC42, ACTB, CRK, PIK3CA, PFN2, ACTG1, APC, TMSB4X, EGFR, FGFR1, RHOA, CFL1, ITGB1, ARPC2, MSN, PIP4K2B, GSN, PTK2, MYH10, PPP1R12A, RAF1, ARHGEF12, BRAF, CFL2, DIAPH1, EZR, ITGB5, RAC1, WASF2, ABI2",0.640164517660112,0,FALSE
"WU-536","Chr8","KEGG_REGULATION_OF_AUTOPHAGY",0.53287,0.963,0.523,2367,0.924,"ATG5, ATG3, BECN1, GABARAPL1, ULK2, GABARAP",0.281498311132726,0.0343280287798933,FALSE
"WU-536","Chr8","KEGG_RENAL_CELL_CARCINOMA",0.6927,1.23,0.256,486,1,"CDC42, CRK, PIK3CA, CREBBP, RAP1B, HIF1A, AKT3, HGF",0.59176003468815,0,FALSE
"WU-536","Chr8","KEGG_RETINOL_METABOLISM",-0.30607,-1.03,0.34,1968,0.786,"ALDH1A1, DGAT1, RDH10, ALDH1A2, CYP26B1, DHRS3, DHRS4, PNPLA4, RETSAT",0.468521082957745,0.104577453960592,FALSE
"WU-536","Chr8","KEGG_RIBOFLAVIN_METABOLISM",-0.30266,-1.07,0.302,1947,0.836,"ACP1, MTMR2, PHPT1, ENPP1, MTMR1, MTMR7",0.519993057042849,0.0777937225609836,FALSE
"WU-536","Chr8","KEGG_RIBOSOME",0.77124,1.37,0.141,1250,1,"RPLP0, RPL13A, RPS18, RPL6, RPL15, RPL19, RPS4X, RPL7, RPS3, RPL4, RPL10, RPL3, RPL8, RPL7A, RPS12, RPS3A, RPS5, RPS2, RPL13, RPL32, RPS17, RPS27, RPS27A, RPL27, RPL30, RPL37, RPS20, RPSA, RPL24, RPL26, RPLP1, RPS6, RPL21, RPL23, RPL27A, RPL31, RPL37A, RPL41, RPS10, RPS11, RPS19, RPS7, RPL10A, RPL11, RPL18A, RPL34, RPS15, RPS8, RPL14, RPL17, RPL35, RPL9, RPS15A, RPS9, RPL12, RPL18, RPL23A, RPL29, RPL36, RPL36A, RPL5, RPS21, RPS25, RPS29",0.85078088734462,0,FALSE
"WU-536","Chr8","KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.85905,1.55,0.0492,18,1,"DDX3X",1.30803489723264,0,FALSE
"WU-536","Chr8","KEGG_RNA_DEGRADATION",0.76449,1.37,0.142,135,1,"CNOT2, CNOT6L, CNOT1, PAPOLA",0.847711655616944,0,FALSE
"WU-536","Chr8","KEGG_RNA_POLYMERASE",-0.42786,-1.34,0.114,2752,0.832,"POLR1B, POLR1D, POLR2B, POLR2I, POLR2A, POLR2D, POLR2G",0.943095148663527,0.0798766737092761,FALSE
"WU-536","Chr8","KEGG_SELENOAMINO_ACID_METABOLISM",0.8072,1.45,0.0954,199,1,"MAT2A, AHCYL1",1.0204516252959,0,FALSE
"WU-536","Chr8","KEGG_SMALL_CELL_LUNG_CANCER",0.78599,1.39,0.155,713,1,"FN1, PTEN, PIK3CA, COL4A2, COL4A1, LAMB1, LAMC1, AKT3, ITGB1, CCND1, CDK6, E2F3, LAMA2, LAMA4, PTK2, CDK4",0.809668301829709,0,FALSE
"WU-536","Chr8","KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT",0.33227,0.586,0.896,3130,1,"VAMP7, YKT6, GOSR2, STX2, VTI1A, SEC22B, SNAP47, STX10, VAMP2",0.0476919903378748,0,FALSE
"WU-536","Chr8","KEGG_SPHINGOLIPID_METABOLISM",0.2161,0.387,0.991,3116,1,"ACER3, SPTLC1, DEGS1, GLB1, SGPL1, UGCG",0.00392634551472468,0,FALSE
"WU-536","Chr8","KEGG_SPLICEOSOME",0.92275,1.65,0.0271,160,1,"SRSF1, HNRNPA3, DDX5, HNRNPK, HNRNPU, SRSF3, SRSF10, SRSF7, DHX15, SRSF6, HNRNPA1, HNRNPM, PRPF38B, TRA2B, TRA2A, SF3B1, SNRPA1, SRSF5",1.56703070912559,0,FALSE
"WU-536","Chr8","KEGG_STARCH_AND_SUCROSE_METABOLISM",0.3701,0.651,0.85,622,1,"GPI",0.0705810742857073,0,FALSE
"WU-536","Chr8","KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS",0.58633,1.01,0.47,737,0.906,"H2AZ1, H2AW, H3-3A, MACROH2A1, H3C15, H2AZ2, H3C2",0.327902142064283,0.0428718023231869,FALSE
"WU-536","Chr8","KEGG_TASTE_TRANSDUCTION",0.63758,1.15,0.321,188,0.942,"GNAS",0.493494967595128,0.0259490972071227,FALSE
"WU-536","Chr8","KEGG_TGF_BETA_SIGNALING_PATHWAY",0.65854,1.15,0.314,1333,0.942,"THBS4, RPS6KB1, CREBBP, DCN, LTBP1, THBS1, RHOA, CUL1, PPP2CA, SMAD5, TGFBR1, SMAD7, EP300, PPP2R1A, SMAD3, SMAD4, TFDP1, TGFB2, ZFYVE16",0.503070351926785,0.0259490972071227,FALSE
"WU-536","Chr8","KEGG_THYROID_CANCER",0.50737,0.893,0.608,857,0.942,"CCND1, TCF7L2, CTNNB1, TPR, BRAF",0.216096420727265,0.0259490972071227,FALSE
"WU-536","Chr8","KEGG_TIGHT_JUNCTION",0.72985,1.3,0.197,873,1,"PTEN, CDC42, ACTB, CASK, ACTG1, AKT3, RHOA, VAPA, YBX3, AMOTL1, EPB41L2, CSNK2A2, SPTAN1, CDK4, CTNNB1, MAP3K20, MYH10, PPP2CA, CSNK2A1, CTNNA1",0.705533773838407,0,FALSE
"WU-536","Chr8","KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.57906,1.03,0.444,1172,0.952,"PIK3CA, MAP2K4, AKT3, MAP2K6, IRAK1, RAC1, MAPK10, MAPK8",0.35261702988538,0.0213630516155257,FALSE
"WU-536","Chr8","KEGG_TRYPTOPHAN_METABOLISM",0.54108,0.974,0.493,380,0.924,"OGDH",0.30715308072277,0.0343280287798933,FALSE
"WU-536","Chr8","KEGG_TYPE_II_DIABETES_MELLITUS",0.59399,1.09,0.37,1573,0.919,"PIK3CA, PKM, CACNA1C, MAPK10, MAPK8, CACNA1D, INSR",0.431798275933005,0.0366844886138887,FALSE
"WU-536","Chr8","KEGG_TYPE_I_DIABETES_MELLITUS",0.57468,1.03,0.434,2436,0.952,"HLA-E, HSPD1, HLA-A, CPE, HLA-B, HLA-C, HLA-DPA1",0.362510270487489,0.0213630516155257,FALSE
"WU-536","Chr8","KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY",0.75304,1.34,0.167,411,1,"NFAT5, CDC42, PIK3CA, PPP3R1, PPP3CB, AKT3, RHOA",0.777283528852417,0,FALSE
"WU-536","Chr8","KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS",0.77838,1.4,0.124,522,1,"UBE2D3, HUWE1, CUL3, TRIP12, UBE2Q1, UBE2M, CDC27, UBE2B, UBA3, UBE2E3, CUL1, HERC1, ANAPC5",0.906578314837765,0,FALSE
"WU-536","Chr8","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION",0.21954,0.393,0.987,4799,1,"BCAT1, ACAA1, ALDH7A1, ECHS1, HADHB, PCCB, ACAD8, ALDH9A1, AUH, DLD, HIBADH, HMGCS1, HSD17B10, IVD, MCCC1, MCCC2, MCEE",0.00568284733036327,0,FALSE
"WU-536","Chr8","KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION",0.64631,1.14,0.332,1184,0.934,"PPP1CC, GNAS, ADCY9, RHOA, GNAQ, ITPR1, CACNA1C, CALM2, PPP1R12A, RAF1, ARHGEF12, BRAF, CALD1, ARHGEF11, CALM1, EDNRA, GNA13, MYL6B",0.478861916295964,0.0296531237699066,FALSE
"WU-536","Chr8","KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION",0.53728,0.958,0.514,1491,0.902,"GNAS, DYNC1I2, ADCY9, DYNLL2, RAB11A, DYNC1H1, CREB1, CREB3L2, DCTN1, DYNC1LI2, DYNC2H1",0.289036881004724,0.0447934624580583,FALSE
"WU-536","Chr8","KEGG_VEGF_SIGNALING_PATHWAY",0.79169,1.42,0.112,395,1,"NFAT5, CDC42, PIK3CA, PPP3R1, PPP3CB, AKT3",0.950781977329818,0,FALSE
"WU-536","Chr8","KEGG_VIBRIO_CHOLERAE_INFECTION",0.66173,1.19,0.283,949,1,"ACTB, GNAS, ACTG1, ADCY9, ARF1, KDELR2, PDIA4",0.54821356447571,0,FALSE
"WU-536","Chr8","KEGG_VIRAL_MYOCARDITIS",0.87466,1.55,0.0664,213,1,"EIF4G2, ACTB, ACTG1",1.17783192063198,0,FALSE
"WU-536","Chr8","KEGG_WNT_SIGNALING_PATHWAY",0.66805,1.17,0.295,1295,1,"CSNK1A1, NFAT5, CREBBP, APC, PPP3R1, CSNK1A1L, PPP3CB, FZD1, RHOA, FZD4, CUL1, CCND1, CSNK2A2, TCF7L2, CTNNB1, PPP2CA, CSNK2A1, RAC1, SFRP2, EP300, FBXW11, GSK3B, LRP6, MAPK10, MAPK8, PPP2R1A, SMAD3, SMAD4, TBL1XR1",0.530177984021837,0,FALSE
"WU-561","Chr8","KEGG_ABC_TRANSPORTERS",0.59117,0.868,0.915,9086,0.973,"ABCA1, ABCA2, ABCA8, ABCB6, ABCA5, ABCC5, TAP1, TAP2, ABCD1, ABCB8, ABCC1, ABCD3, ABCB7, ABCB10, ABCD4, ABCC4, ABCA3, ABCC10, ABCA7",0.0385789059335517,0.0118871597316481,FALSE
"WU-561","Chr8","KEGG_ACUTE_MYELOID_LEUKEMIA",0.69335,1.02,0.368,7375,0.678,"CCND1, RAF1, AKT3, PIK3R1, STAT3, AKT1, BRAF, PIK3CA, MAP2K2, SOS1, MAPK1, AKT2, STAT5B, RPS6KB1, KRAS, PIM1, NRAS, MTOR, RPS6KB2, RARA, RUNX1T1, RELA, MAP2K1, ZBTB16, EIF4EBP1, BAD, STAT5A, IKBKB, PIK3R2, NFKB1, SOS2, PIK3R3, PML, RUNX1, JUP, ARAF, GRB2, CHUK, PPARD",0.434152181326482,0.168770306132937,FALSE
"WU-561","Chr8","KEGG_ADHERENS_JUNCTION",0.81241,1.2,0.051,2811,0.857,"ACTB, ACTG1, EGFR, FGFR1, CTNNB1, TGFBR1, RHOA, IQGAP1, CTNNA1, RAC1, CTNND1, TJP1, VCL, SMAD3, SMAD2, IGF1R, ACP1, SMAD4, YES1, INSR, MAP3K7, CREBBP, CSNK2B, ERBB2, AFDN, LMO7, CSNK2A1, WASL, MAPK1, ACTN1, TGFBR2, ACTN4, CDC42, FARP2",1.29242982390206,0.0670191780768018,FALSE
"WU-561","Chr8","KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY",0.67464,0.991,0.48,8239,0.76,"PTPN11, AKT3, STAT3, AKT1, ADIPOR1, ACSL3, IRS1, ADIPOR2, AKT2, PRKAA1, CPT1A, RXRA, STK11, RXRB, MAPK9, MTOR, CAMKK2, MAPK10, RELA, ACSL1, TNFRSF1A, MAPK8, ACSL4, IKBKB, PRKAG1, NFKB1, PRKAB2, PRKAB1, JAK2, IRS2, SLC2A1, PPARGC1A, NFKBIA, CAMKK1, CHUK, ACACB, IKBKG, IRS4, RXRG, PPARA, SOCS3",0.318758762624413,0.119186407719209,FALSE
"WU-561","Chr8","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM",0.66971,0.977,0.542,8787,0.799,"GFPT1, GLS, GLUL, CAD, GLUD1, ASS1, NIT2, PPAT, ADSS2, ADSL, GOT2, GFPT2, GOT1, CPS1, ABAT, ASL, ALDH5A1, GPT2",0.266000713461613,0.0974532206860086,FALSE
"WU-561","Chr8","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION",0.70141,1.03,0.344,6643,0.675,"SGK1, ATP1B1, ATP1A1, PIK3R1, INSR, PIK3CA, MAPK1, IRS1, PDPK1, ATP1A2, KRAS, NEDD4L, ATP1B3, PIK3R2, PRKCA, PIK3R3, IRS2, NR3C2",0.46344155742847,0.170696227168975,FALSE
"WU-561","Chr8","KEGG_ALLOGRAFT_REJECTION",0.7508,1.1,0.167,2461,0.631,"HLA-A, HLA-B, HLA-C, HLA-E, HLA-DOA",0.777283528852417,0.199970640755866,FALSE
"WU-561","Chr8","KEGG_ALPHA_LINOLENIC_ACID_METABOLISM",0.63997,0.943,0.673,7147,0.872,"FADS2, PLA2G12A, ACOX1, JMJD7-PLA2G4B",0.171984935776023,0.0594835150674328,FALSE
"WU-561","Chr8","KEGG_ALZHEIMERS_DISEASE",0.73988,1.09,0.191,4526,0.592,"MT-CO1, LRP1, MT-CO3, GAPDH, MT-CO2, CALM2, ATP5F1B, APP, ITPR1, ATP2A2, APH1A, ATP5F1A, CAPN2, BACE1, NDUFV1, NDUFS1, MT-CYB, CACNA1C, GNAQ, COX8A, CYCS, ATP5F1E, ATF6, PLCB4, GSK3B, CALM1, NDUFA10, ADAM10, NDUFA4, COX7C, MT-ATP6, MME, CALM3, ITPR3, PPP3R1, CAPN1, UQCRC1, MAPK1, ATP5MC2, ITPR2, COX6A1, ADAM17, PPP3CA, EIF2AK3, CYC1, ATP5MC3, NDUFS2, COX6B1, UQCRQ, COX6C, COX5B, COX4I1, COX7A2, UQCRFS1, SDHD, COX7A2L, UQCRB, NDUFB9, UQCRH, NDUFA5, CHP1, UQCR11, NDUFB7, NDUFS3, APAF1, PSEN1, NCSTN, NDUFC2, NDUFS8, TNFRSF1A, ATP5PB",0.718966632752272,0.22767829327708,FALSE
"WU-561","Chr8","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS",0.69434,1.02,0.371,5025,0.678,"IARS1, GARS1, QARS1, LARS1, EPRS1, VARS1, RARS2, IARS2, MARS1, HARS1, KARS1, TARS1, RARS1, NARS1, DARS1, FARSB, HARS2, AARS1, FARSA, CARS1, YARS1, SARS1",0.430626090384954,0.168770306132937,FALSE
"WU-561","Chr8","KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM",0.66559,0.981,0.525,8005,0.786,"GFPT1, GPI, HEXA, PGM3, HEXB, UXS1, PMM2, UGP2, UAP1, GNE, CYB5R3, GMPPB, HK1, GFUS, NAGK, PGM1, UGDH, MPI, PGM2, GALT, GNPDA2, HK2, CYB5R1, NANS, GNPDA1, GNPNAT1, GFPT2, CMAS, GMPPA",0.279840696594043,0.104577453960592,FALSE
"WU-561","Chr8","KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS",0.68225,1.01,0.414,5708,0.68,"RAC1, TP53, CYCS, PRPH, ALS2, PPP3R1, GPX1, BCL2, MAPK14, PPP3CA, DERL1, RAB5A, CHP1, APAF1, DAXX, TNFRSF1A, PPP3CB, CASP3, NEFM, TOMM40, MAP2K6, BAD, SOD1, BCL2L1",0.382999658879101,0.167491087293764,FALSE
"WU-561","Chr8","KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION",0.81165,1.19,0.055,2461,0.882,"HSPA8, B2M, CALR, CANX, HSP90AB1, CTSB, PDIA3, HLA-A, HSPA5, HLA-B, HSP90AA1, HLA-C, HSPA4, HLA-E, CTSL, NFYA, HLA-DOA",1.25963731050576,0.0545314148681803,FALSE
"WU-561","Chr8","KEGG_APOPTOSIS",0.67315,0.992,0.477,6191,0.766,"PRKAR1A, TNFRSF10B, IRAK1, CAPN2, AKT3, TNFRSF10D, IL1RAP, TP53, PIK3R1, AKT1, CYCS, ATM, PIK3CA, PPP3R1, XIAP, CAPN1, BCL2, CFLAR, PRKAR2A, BIRC2, PPP3CA, PRKAR1B, AKT2, IRAK3, CHP1, RELA, PRKACA, APAF1, TNFRSF1A, RIPK1, PPP3CB, CASP3, PRKX, CASP8, FAS, BAD, BCL2L1, IKBKB, PIK3R2, NFKB1, PIK3R3, DFFA",0.321481620959886,0.115771230367396,FALSE
"WU-561","Chr8","KEGG_ARACHIDONIC_ACID_METABOLISM",0.64165,0.944,0.68,7147,0.873,"PTGIS, PTGS2, GPX4, GPX1, PLA2G12A, GPX7, PTGES2, LTA4H, CYP2U1, GPX3, JMJD7-PLA2G4B",0.167491087293764,0.0589857562944303,FALSE
"WU-561","Chr8","KEGG_ARGININE_AND_PROLINE_METABOLISM",0.65807,0.962,0.606,8766,0.816,"GLS, GLUL, ODC1, PYCR1, GLUD1, AMD1, ALDH2, P4HA1, P4HA2, ASS1, ALDH7A1, ALDH18A1, ALDH3A2, OAT, SAT2, LAP3, SMS, ALDH9A1, SAT1, SRM, PYCR2, GATM, ALDH1B1, GOT2, GOT1, P4HA3, GAMT, CPS1, PYCR3, ASL",0.217527375833714,0.0883098412461389,FALSE
"WU-561","Chr8","KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC",0.81392,1.2,0.0541,2760,0.857,"ACTB, ACTG1, LAMA2, ITGB1, CTNNB1, ITGA4, LMNA, CTNNA1, ITGB5, ITGAV, ATP2A2, DMD, CACNA1C, SGCD, ITGA5, SGCB, DAG1, ITGA10, ITGB8, ITGA1, DSP, ACTN1, ACTN4",1.26680273489343,0.0670191780768018,FALSE
"WU-561","Chr8","KEGG_ASCORBATE_AND_ALDARATE_METABOLISM",0.75875,1.12,0.134,7020,0.644,"ALDH2, ALDH7A1, ALDH3A2, ALDH9A1, UGDH, ALDH1B1",0.872895201635192,0.191114132640188,FALSE
"WU-561","Chr8","KEGG_ASTHMA",0.54961,0.811,0.971,10184,0.998,"HLA-DOA, HLA-DPA1, HLA-DPB1, HLA-DMB, CD40, HLA-DMA",0.0127807700919951,0.000869458712628891,FALSE
"WU-561","Chr8","KEGG_AUTOIMMUNE_THYROID_DISEASE",0.70788,1.03,0.321,2461,0.675,"HLA-A, HLA-B, HLA-C, HLA-E, HLA-DOA",0.493494967595128,0.170696227168975,FALSE
"WU-561","Chr8","KEGG_AXON_GUIDANCE",0.73446,1.09,0.18,5242,0.592,"ITGB1, ARHGEF12, CFL1, SEMA3C, RHOA, DPYSL2, RGS3, RAC1, ABL1, PLXNB2, GNAI2, ROCK2, EPHA3, EPHB4, SEMA4C, SEMA3A, ROBO1, PTK2, NCK2, SRGAP2, PLXNA1, SLIT2, SEMA4F, GSK3B, SLIT3, EPHA4, SEMA6A, UNC5B, PPP3R1, PLXNB1, SEMA3B, SEMA5A, PAK2, SEMA6D, GNAI1, NFAT5, MAPK1, NFATC4, NRP1, PPP3CA, CDC42, PAK1, EFNA5, ABLIM1, GNAI3, KRAS, NRAS, EPHA7, ROCK1, LIMK1, ROBO2, SEMA3F, SRGAP1, CHP1, EPHB2, EPHB3, PLXNA3, SRGAP3, EPHA2, FYN, PPP3CB, MET, NFATC3, EPHB6",0.744727494896694,0.22767829327708,FALSE
